FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
202106,27,0,44493,970506,"D","06/27/2021 00:00:00",29,"F","Outside/Open Areas",202106
202106,27,0,44494,970506,"D","06/27/2021 00:00:00",27,"M","Outside/Open Areas",202106
202106,27,0,44495,970506,"D","06/27/2021 00:00:00",42,"M","Outside/Open Areas",202106
202106,20,0,43793,970980,"D","06/20/2021 00:00:00",71,"M","Outside/Open Areas",202106
202109,1,0,45401,987245,"D","09/01/2021 00:00:00",70,"M","Vehicle/Towed Trailer",202109
202109,1,0,45396,987260,"D","09/01/2021 00:00:00",72,"F","Permanent Home",202109
202109,1,0,45397,987260,"D","09/01/2021 00:00:00",38,"M","Permanent Home",202109
202109,1,0,45398,987260,"D","09/01/2021 00:00:00",33,"F","Permanent Home",202109
202109,1,0,45399,987260,"D","09/01/2021 00:00:00",74,"M","Permanent Home",202109
202109,1,0,44652,987277,"D","09/01/2021 00:00:00",83,"M","Vehicle/Towed Trailer",202109
202109,1,0,44659,987560,"D","09/01/2021 00:00:00",43,"F","Permanent Home",202109
202109,1,0,44660,987560,"D","09/01/2021 00:00:00",22,"M","Permanent Home",202109
202109,1,0,44661,987561,"D","09/01/2021 00:00:00",48,"F","Permanent Home",202109
202109,1,0,44662,987564,"D","09/01/2021 00:00:00",2,"M","Permanent Home",202109
202109,1,0,44663,987564,"D","09/01/2021 00:00:00",50,"M","Permanent Home",202109
202109,1,0,44664,987564,"D","09/01/2021 00:00:00",48,"F","Permanent Home",202109
202109,1,0,44665,987565,"D","09/01/2021 00:00:00",86,"F","Permanent Home",202109
202109,1,0,44666,987566,"D","09/01/2021 00:00:00",66,"M","Permanent Home",202109
202109,1,0,44667,987588,"D","09/01/2021 00:00:00",,"F","Permanent Home",202109
202109,1,0,44668,987588,"D","09/01/2021 00:00:00",,"F","Permanent Home",202109
202109,1,0,44669,987588,"D","09/01/2021 00:00:00",,"M","Permanent Home",202109
202109,1,0,44670,987589,"D","09/01/2021 00:00:00",33,"M","Vehicle/Towed Trailer",202109
202109,1,0,44671,987590,"D","09/01/2021 00:00:00",69,"M","Vehicle/Towed Trailer",202109
202109,1,0,45388,987591,"D","09/01/2021 00:00:00",78,"M","Vehicle/Towed Trailer",202109
202109,1,0,45389,987591,"D","09/01/2021 00:00:00",76,"F","Vehicle/Towed Trailer",202109
202109,1,0,46196,987592,"D","09/01/2021 00:00:00",,"M","Outside/Open Areas",202109
202109,1,0,45387,994610,"I","09/01/2021 00:00:00",,"M","In Water",202109
202109,1,0,45386,994611,"I","09/01/2021 00:00:00",,"","Vehicle/Towed Trailer",202109
202109,1,0,45390,994612,"D","09/01/2021 00:00:00",55,"M","In Water",202109
202109,1,0,45391,994613,"D","09/01/2021 00:00:00",66,"M","Permanent Home",202109
202109,1,0,45392,994613,"D","09/01/2021 00:00:00",46,"F","Permanent Home",202109
202109,1,0,45393,994614,"D","09/01/2021 00:00:00",21,"M","Vehicle/Towed Trailer",202109
202109,1,0,45394,994615,"D","09/01/2021 00:00:00",18,"F","Vehicle/Towed Trailer",202109
202109,1,0,45395,994616,"I","09/01/2021 00:00:00",,"","Unknown",202109
202109,1,0,45400,994617,"D","09/01/2021 00:00:00",,"","Vehicle/Towed Trailer",202109
202112,10,0,45649,996712,"D","12/10/2021 00:00:00",28,"M","Long Span Roof",202112
202112,10,0,45650,996712,"D","12/10/2021 00:00:00",62,"M","Long Span Roof",202112
202112,10,0,45651,996712,"D","12/10/2021 00:00:00",29,"M","Long Span Roof",202112
202112,10,0,45652,996712,"D","12/10/2021 00:00:00",34,"F","Long Span Roof",202112
202112,10,0,45653,996712,"D","12/10/2021 00:00:00",46,"M","Long Span Roof",202112
202112,10,0,45654,996712,"D","12/10/2021 00:00:00",26,"M","Long Span Roof",202112
202112,10,0,45855,996971,"D","12/10/2021 00:00:00",84,"F","Permanent Home",202112
202106,12,0,43264,965517,"D","06/12/2021 00:00:00",15,"F","In Water",202106
202106,19,0,43339,966943,"D","06/19/2021 00:00:00",55,"M","Outside/Open Areas",202106
202106,19,0,43316,966945,"D","06/19/2021 00:00:00",68,"M","Outside/Open Areas",202106
202106,16,0,43317,966946,"D","06/16/2021 00:00:00",,"F","Outside/Open Areas",202106
202106,19,0,43426,967100,"D","06/19/2021 00:00:00",79,"M","Mobile/Trailer Home",202106
202106,8,0,43323,967605,"D","06/08/2021 00:00:00",47,"M","In Water",202106
202106,28,0,43324,967792,"D","06/28/2021 00:00:00",,"M","Vehicle/Towed Trailer",202106
202106,30,0,43327,967948,"D","06/30/2021 00:00:00",19,"M","In Water",202106
202106,30,0,43328,967948,"D","06/30/2021 00:00:00",47,"M","In Water",202106
202106,19,0,43342,968846,"D","06/19/2021 00:00:00",62,"M","In Water",202106
202106,28,0,43364,968961,"D","06/28/2021 00:00:00",39,"F","Outside/Open Areas",202106
202106,30,0,43366,969321,"D","06/30/2021 00:00:00",,"F","Vehicle/Towed Trailer",202106
202106,29,0,43367,969741,"D","06/29/2021 00:00:00",,"M","Vehicle/Towed Trailer",202106
202106,6,0,43737,970236,"D","06/06/2021 00:00:00",49,"F","Vehicle/Towed Trailer",202106
202106,19,0,43757,970467,"D","06/19/2021 00:00:00",24,"M","Mobile/Trailer Home",202106
202106,19,0,43758,970467,"D","06/19/2021 00:00:00",3,"M","Mobile/Trailer Home",202106
202102,15,0,42738,945800,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42739,945800,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,14,0,42737,945830,"I","02/14/2021 00:00:00",67,"M","Unknown",202102
202102,16,0,42838,945840,"D","02/16/2021 00:00:00",,"M","Outside/Open Areas",202102
202109,7,0,44620,986807,"D","09/07/2021 00:00:00",16,"M","Outside/Open Areas",202109
202109,7,0,44621,986807,"D","09/07/2021 00:00:00",18,"M","Outside/Open Areas",202109
202109,11,0,44627,986808,"D","09/11/2021 00:00:00",25,"F","Outside/Open Areas",202109
202109,14,0,44624,986810,"D","09/14/2021 00:00:00",34,"M","Outside/Open Areas",202109
202109,12,0,45228,986811,"D","09/12/2021 00:00:00",32,"M","Outside/Open Areas",202109
202109,12,0,45229,986813,"D","09/12/2021 00:00:00",38,"F","Outside/Open Areas",202109
202109,13,0,45230,986813,"D","09/13/2021 00:00:00",19,"F","Outside/Open Areas",202109
202109,13,0,45231,986813,"D","09/13/2021 00:00:00",22,"M","Outside/Open Areas",202109
202102,16,0,42846,946738,"D","02/16/2021 00:00:00",44,"M","Mobile/Trailer Home",202102
202109,1,0,44111,971781,"D","09/01/2021 00:00:00",14,"M","In Water",202109
202109,4,0,44638,971782,"D","09/04/2021 00:00:00",58,"M","In Water",202109
202109,8,0,44125,973218,"D","09/08/2021 00:00:00",69,"M","In Water",202109
202109,18,0,44143,974473,"D","09/18/2021 00:00:00",9,"M","In Water",202109
202109,18,0,44144,974473,"D","09/18/2021 00:00:00",28,"M","In Water",202109
202109,23,0,44209,975486,"D","09/23/2021 00:00:00",58,"M","In Water",202109
202109,7,0,44223,975717,"D","09/07/2021 00:00:00",19,"M","Permanent Home",202109
202109,25,0,44225,975899,"D","09/25/2021 00:00:00",10,"M","In Water",202109
202109,7,0,44392,976071,"D","09/07/2021 00:00:00",,"F","In Water",202109
202109,26,0,44259,976609,"I","09/26/2021 00:00:00",5,"F","Boating",202109
202109,26,0,44260,976609,"I","09/26/2021 00:00:00",,"F","Boating",202109
202109,28,0,44261,976641,"I","09/28/2021 00:00:00",,"M","Other",202109
202109,17,0,44278,977865,"D","09/17/2021 00:00:00",4,"F","Camping",202109
202109,14,0,44313,979154,"D","09/14/2021 00:00:00",30,"M","In Water",202109
202109,12,0,44312,979157,"D","09/12/2021 00:00:00",26,"M","In Water",202109
202109,20,0,44314,979174,"D","09/20/2021 00:00:00",17,"M","In Water",202109
202109,11,0,44390,981348,"D","09/11/2021 00:00:00",24,"M","In Water",202109
202109,26,0,44391,981437,"D","09/26/2021 00:00:00",24,"M","In Water",202109
202109,11,0,44422,981786,"D","09/11/2021 00:00:00",14,"F","In Water",202109
202109,14,0,44528,984528,"D","09/14/2021 00:00:00",64,"M","Vehicle/Towed Trailer",202109
202109,18,0,44616,984795,"D","09/18/2021 00:00:00",40,"M","Vehicle/Towed Trailer",202109
202109,1,0,44530,984957,"D","09/01/2021 00:00:00",68,"M","Outside/Open Areas",202109
202109,6,0,44540,984971,"D","09/06/2021 00:00:00",61,"M","Unknown",202109
202109,9,0,44537,984971,"D","09/09/2021 00:00:00",76,"M","Camping",202109
202109,9,0,44538,984971,"D","09/09/2021 00:00:00",57,"M","Outside/Open Areas",202109
202109,8,0,44541,984971,"D","09/08/2021 00:00:00",43,"M","Outside/Open Areas",202109
202109,8,0,44542,984971,"I","09/08/2021 00:00:00",52,"M","Outside/Open Areas",202109
202109,10,0,44539,984971,"I","09/10/2021 00:00:00",67,"M","Permanent Home",202109
202109,8,0,44543,984971,"D","09/08/2021 00:00:00",79,"M","Permanent Structure",202109
202109,12,0,44544,984985,"D","09/12/2021 00:00:00",99,"F","Permanent Home",202109
202109,22,0,44545,984986,"D","09/22/2021 00:00:00",77,"F","Outside/Open Areas",202109
202109,12,0,44554,985816,"D","09/12/2021 00:00:00",57,"F","Outside/Open Areas",202109
202109,8,0,44557,986017,"D","09/08/2021 00:00:00",,"","Unknown",202109
202109,15,0,44558,986019,"D","09/15/2021 00:00:00",,"","Unknown",202109
202109,1,0,44615,986683,"D","09/01/2021 00:00:00",19,"M","Permanent Home",202109
202109,18,0,44617,986737,"D","09/18/2021 00:00:00",21,"M","In Water",202109
202109,11,0,44618,986760,"D","09/11/2021 00:00:00",23,"M","In Water",202109
202109,19,0,44639,987206,"D","09/19/2021 00:00:00",35,"M","Other",202109
202109,30,0,44655,987348,"I","09/30/2021 00:00:00",29,"F","Vehicle/Towed Trailer",202109
202109,30,0,44656,987348,"I","09/30/2021 00:00:00",48,"F","Vehicle/Towed Trailer",202109
202111,15,0,45251,993206,"D","11/15/2021 00:00:00",59,"M","Vehicle/Towed Trailer",202111
202111,28,0,45250,993339,"D","11/28/2021 00:00:00",74,"M","Vehicle/Towed Trailer",202111
202111,16,0,45379,994212,"D","11/16/2021 00:00:00",61,"F","Unknown",202111
202101,5,0,42120,929247,"I","01/05/2021 00:00:00",55,"M","Vehicle/Towed Trailer",202101
202101,1,0,42403,933421,"D","01/01/2021 00:00:00",50,"M","In Water",202101
202101,19,0,42394,934379,"D","01/19/2021 00:00:00",3,"F","Permanent Home",202101
202101,15,0,42476,936630,"D","01/15/2021 00:00:00",60,"F","Outside/Open Areas",202101
202101,20,0,42439,936688,"D","01/20/2021 00:00:00",57,"M","Outside/Open Areas",202101
202101,27,0,42440,936689,"I","01/27/2021 00:00:00",18,"F","Vehicle/Towed Trailer",202101
202101,29,0,42445,937230,"I","01/29/2021 00:00:00",67,"M","Outside/Open Areas",202101
202101,13,0,42482,937282,"D","01/13/2021 00:00:00",42,"F","Under Tree",202101
202101,13,0,42451,937288,"D","01/13/2021 00:00:00",59,"M","Vehicle/Towed Trailer",202101
202101,15,0,42460,937867,"D","01/15/2021 00:00:00",1,"F","Vehicle/Towed Trailer",202101
202101,16,0,42493,937967,"I","01/16/2021 00:00:00",53,"M","Vehicle/Towed Trailer",202101
202101,25,0,42580,938002,"D","01/25/2021 00:00:00",14,"M","Permanent Home",202101
202101,13,0,42492,938288,"D","01/13/2021 00:00:00",50,"F","Vehicle/Towed Trailer",202101
202101,29,0,42483,938895,"D","01/29/2021 00:00:00",,"","Other",202101
202101,15,0,42507,938920,"I","01/15/2021 00:00:00",57,"M","Vehicle/Towed Trailer",202101
202101,14,0,42508,938960,"I","01/14/2021 00:00:00",18,"M","Vehicle/Towed Trailer",202101
202101,25,0,42517,940805,"I","01/25/2021 00:00:00",12,"F","Vehicle/Towed Trailer",202101
202101,25,0,42518,940805,"I","01/25/2021 00:00:00",49,"F","Vehicle/Towed Trailer",202101
202104,8,0,42605,943057,"D","04/08/2021 00:00:00",21,"M","In Water",202104
202104,8,0,42606,943057,"D","04/08/2021 00:00:00",55,"M","In Water",202104
202104,11,0,42721,943564,"I","04/11/2021 00:00:00",17,"F","Other",202104
202104,10,0,42666,944863,"D","04/10/2021 00:00:00",42,"M","In Water",202104
202104,9,0,42847,946768,"D","04/09/2021 00:00:00",48,"M","Mobile/Trailer Home",202104
202104,21,0,42860,947692,"I","04/21/2021 00:00:00",79,"M","Vehicle/Towed Trailer",202104
202104,21,0,42876,949608,"I","04/21/2021 00:00:00",37,"F","Vehicle/Towed Trailer",202104
202104,6,0,42961,953597,"I","04/06/2021 00:00:00",85,"M","Outside/Open Areas",202104
202104,10,0,43028,954642,"D","04/10/2021 00:00:00",28,"M","Mobile/Trailer Home",202104
202104,16,0,43029,954775,"D","04/16/2021 00:00:00",48,"M","In Water",202104
202104,16,0,43030,954775,"D","04/16/2021 00:00:00",32,"F","In Water",202104
202104,25,0,43024,955351,"I","04/25/2021 00:00:00",26,"M","Unknown",202104
202104,4,0,43025,955368,"I","04/04/2021 00:00:00",23,"M","Vehicle/Towed Trailer",202104
202104,24,0,43038,956372,"D","04/24/2021 00:00:00",55,"M","In Water",202104
202104,18,0,43054,956863,"D","04/18/2021 00:00:00",40,"F","In Water",202104
202108,9,0,43269,965889,"D","08/09/2021 00:00:00",3,"M","Vehicle/Towed Trailer",202108
202108,13,0,43270,965893,"D","08/13/2021 00:00:00",21,"M","Boating",202108
202108,12,0,44460,966178,"I","08/12/2021 00:00:00",,"M","Unknown",202108
202108,11,0,43313,966612,"I","08/11/2021 00:00:00",,"M","Permanent Home",202108
202108,20,0,44123,967285,"D","08/20/2021 00:00:00",19,"M","In Water",202108
202108,22,0,43332,968095,"D","08/22/2021 00:00:00",40,"M","In Water",202108
202108,30,0,44277,971915,"D","08/30/2021 00:00:00",85,"F","Permanent Home",202108
202108,17,0,44121,971940,"D","08/17/2021 00:00:00",,"M","In Water",202108
202108,17,0,44122,971940,"D","08/17/2021 00:00:00",,"M","In Water",202108
202108,27,0,44124,971942,"D","08/27/2021 00:00:00",56,"M","In Water",202108
202108,5,0,44330,971943,"D","08/05/2021 00:00:00",,"M","Outside/Open Areas",202108
202108,18,0,44435,975606,"D","08/18/2021 00:00:00",20,"M","In Water",202108
202108,18,0,44436,975606,"D","08/18/2021 00:00:00",50,"M","In Water",202108
202108,27,0,44214,975612,"D","08/27/2021 00:00:00",,"M","In Water",202108
202108,3,0,44226,975937,"D","08/03/2021 00:00:00",53,"M","In Water",202108
202108,24,0,44227,975980,"D","08/24/2021 00:00:00",,"M","In Water",202108
202108,16,0,44309,978906,"D","08/16/2021 00:00:00",,"","Camping",202108
202105,10,0,42861,948503,"I","05/10/2021 00:00:00",80,"F","Permanent Home",202105
202105,19,0,42896,950578,"D","05/19/2021 00:00:00",50,"M","In Water",202105
202105,1,0,42955,952438,"D","05/01/2021 00:00:00",1,"M","Vehicle/Towed Trailer",202105
202105,1,0,42956,952438,"D","05/01/2021 00:00:00",38,"F","Vehicle/Towed Trailer",202105
202105,1,0,42957,952438,"D","05/01/2021 00:00:00",34,"F","Vehicle/Towed Trailer",202105
202105,23,0,42958,953079,"D","05/23/2021 00:00:00",,"M","In Water",202105
202105,24,0,42959,953085,"D","05/24/2021 00:00:00",37,"M","In Water",202105
202105,16,0,43026,955569,"D","05/16/2021 00:00:00",,"M","In Water",202105
202105,2,0,43050,956695,"D","05/02/2021 00:00:00",22,"M","In Water",202105
202105,16,0,43056,957328,"D","05/16/2021 00:00:00",58,"M","In Water",202105
202105,11,0,43058,957389,"D","05/11/2021 00:00:00",7,"M","In Water",202105
202105,1,0,43157,957432,"D","05/01/2021 00:00:00",20,"M","In Water",202105
202105,2,0,43179,956687,"D","05/02/2021 00:00:00",8,"M","In Water",202105
202105,17,0,43188,960716,"D","05/17/2021 00:00:00",61,"M","Vehicle/Towed Trailer",202105
202105,31,0,43191,961234,"D","05/31/2021 00:00:00",14,"M","In Water",202105
202105,17,0,43192,961426,"D","05/17/2021 00:00:00",46,"M","Vehicle/Towed Trailer",202105
202105,23,0,43196,961778,"D","05/23/2021 00:00:00",25,"M","In Water",202105
202105,9,0,43201,962402,"D","05/09/2021 00:00:00",4,"M","In Water",202105
202105,14,0,43204,962404,"D","05/14/2021 00:00:00",,"M","In Water",202105
202105,14,0,43205,962404,"D","05/14/2021 00:00:00",,"M","In Water",202105
202105,10,0,43209,962752,"D","05/10/2021 00:00:00",,"M","In Water",202105
202105,3,0,43210,962770,"D","05/03/2021 00:00:00",55,"F","Permanent Home",202105
202105,16,0,43222,963157,"D","05/16/2021 00:00:00",22,"M","In Water",202105
202105,15,0,43223,963156,"D","05/15/2021 00:00:00",17,"M","In Water",202105
202105,4,0,43227,959086,"D","05/04/2021 00:00:00",34,"M","Under Tree",202105
202105,23,0,43229,960751,"D","05/23/2021 00:00:00",,"M","In Water",202105
202105,6,0,43232,957686,"D","05/06/2021 00:00:00",49,"M","Other",202105
202108,4,0,44363,980590,"D","08/04/2021 00:00:00",17,"M","In Water",202108
202108,16,0,44364,980629,"I","08/16/2021 00:00:00",50,"M","Vehicle/Towed Trailer",202108
202108,25,0,44365,980904,"D","08/25/2021 00:00:00",62,"M","Outside/Open Areas",202108
202108,18,0,44385,981089,"D","08/18/2021 00:00:00",60,"M","Outside/Open Areas",202108
202108,20,0,44386,981089,"D","08/20/2021 00:00:00",52,"M","Outside/Open Areas",202108
202108,1,0,44472,981898,"D","08/01/2021 00:00:00",48,"M","Outside/Open Areas",202108
202108,30,0,44424,981948,"D","08/30/2021 00:00:00",49,"M","Vehicle/Towed Trailer",202108
202108,30,0,44425,981948,"D","08/30/2021 00:00:00",49,"M","Vehicle/Towed Trailer",202108
202109,11,0,44426,981948,"D","09/11/2021 00:00:00",39,"F","Vehicle/Towed Trailer",202108
202108,12,0,44475,983514,"D","08/12/2021 00:00:00",65,"F","Permanent Home",202108
202108,12,0,44476,983514,"D","08/12/2021 00:00:00",2,"F","Permanent Home",202108
202108,1,0,44508,983880,"D","08/01/2021 00:00:00",,"","Unknown",202108
202101,8,0,42504,937995,"D","01/08/2021 00:00:00",31,"M","Outside/Open Areas",202101
202101,23,0,42486,939286,"D","01/23/2021 00:00:00",28,"M","Outside/Open Areas",202101
202103,1,0,42528,941126,"D","03/01/2021 00:00:00",65,"M","Outside/Open Areas",202103
202103,25,0,42534,941340,"I","03/25/2021 00:00:00",56,"M","Outside/Open Areas",202103
202102,17,0,42635,943199,"I","02/17/2021 00:00:00",,"M","Long Span Roof",202102
202102,15,0,42909,943624,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42908,943790,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42904,943791,"D","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42905,943791,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42906,943791,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42907,943791,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42923,943793,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42921,943797,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42919,943800,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42920,943800,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42911,943819,"D","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42931,943821,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42932,943821,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42933,943821,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42934,943821,"I","02/15/2021 00:00:00",,"","Permanent Home",202102
202102,15,0,42935,943821,"I","02/15/2021 00:00:00",,"","Permanent Home",202102
202102,15,0,42936,943821,"I","02/15/2021 00:00:00",,"","Permanent Home",202102
202102,15,0,43053,944573,"D","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42821,945961,"D","02/15/2021 00:00:00",,"","Unknown",202102
202102,16,0,43143,945966,"I","02/16/2021 00:00:00",11,"M","Permanent Home",202102
202102,16,0,43144,945966,"D","02/16/2021 00:00:00",58,"M","Permanent Home",202102
202102,20,0,43145,945966,"D","02/20/2021 00:00:00",77,"F","Permanent Home",202102
202102,15,0,43152,945983,"D","02/15/2021 00:00:00",61,"M","Unknown",202102
202102,16,0,43154,945983,"D","02/16/2021 00:00:00",77,"F","Unknown",202102
202102,21,0,43155,945983,"D","02/21/2021 00:00:00",68,"F","Unknown",202102
202102,16,0,43166,945985,"D","02/16/2021 00:00:00",74,"M","Unknown",202102
202102,16,0,43167,945985,"D","02/16/2021 00:00:00",88,"F","Unknown",202102
202102,16,0,43168,945985,"D","02/16/2021 00:00:00",50,"M","Unknown",202102
202102,16,0,43169,945985,"D","02/16/2021 00:00:00",89,"F","Unknown",202102
202102,19,0,43170,945985,"I","02/19/2021 00:00:00",72,"M","Unknown",202102
202102,22,0,43171,945985,"D","02/22/2021 00:00:00",51,"M","Unknown",202102
202102,17,0,43129,945986,"D","02/17/2021 00:00:00",76,"M","Mobile/Trailer Home",202102
202102,12,0,43105,945986,"D","02/12/2021 00:00:00",55,"M","Outside/Open Areas",202102
202102,15,0,43111,945986,"D","02/15/2021 00:00:00",60,"M","Outside/Open Areas",202102
202102,18,0,43130,945986,"D","02/18/2021 00:00:00",56,"M","Outside/Open Areas",202102
202102,18,0,43131,945986,"D","02/18/2021 00:00:00",77,"F","Outside/Open Areas",202102
202102,19,0,43132,945986,"D","02/19/2021 00:00:00",61,"M","Outside/Open Areas",202102
202102,17,0,43139,945986,"I","02/17/2021 00:00:00",86,"M","Outside/Open Areas",202102
202102,17,0,43100,945986,"D","02/17/2021 00:00:00",86,"F","Permanent Home",202102
202102,18,0,43101,945986,"D","02/18/2021 00:00:00",79,"F","Permanent Home",202102
202102,18,0,43102,945986,"D","02/18/2021 00:00:00",100,"F","Permanent Home",202102
202102,18,0,43103,945986,"D","02/18/2021 00:00:00",48,"M","Permanent Home",202102
202102,18,0,43104,945986,"D","02/18/2021 00:00:00",43,"F","Permanent Home",202102
202102,13,0,43106,945986,"D","02/13/2021 00:00:00",52,"M","Permanent Home",202102
202102,14,0,43107,945986,"D","02/14/2021 00:00:00",56,"M","Permanent Home",202102
202102,14,0,43108,945986,"D","02/14/2021 00:00:00",72,"M","Permanent Home",202102
202102,15,0,43109,945986,"D","02/15/2021 00:00:00",47,"F","Permanent Home",202102
202102,15,0,43113,945986,"I","02/15/2021 00:00:00",46,"F","Permanent Home",202102
202102,15,0,43114,945986,"I","02/15/2021 00:00:00",7,"F","Permanent Home",202102
202102,16,0,43115,945986,"D","02/16/2021 00:00:00",84,"F","Permanent Home",202102
202102,16,0,43116,945986,"D","02/16/2021 00:00:00",64,"F","Permanent Home",202102
202102,16,0,43117,945986,"D","02/16/2021 00:00:00",75,"M","Permanent Home",202102
202102,16,0,43118,945986,"D","02/16/2021 00:00:00",61,"M","Permanent Home",202102
202102,16,0,43119,945986,"D","02/16/2021 00:00:00",69,"F","Permanent Home",202102
202102,16,0,43120,945986,"D","02/16/2021 00:00:00",60,"M","Permanent Home",202102
202102,16,0,43121,945986,"D","02/16/2021 00:00:00",81,"M","Permanent Home",202102
202102,16,0,43122,945986,"D","02/16/2021 00:00:00",88,"F","Permanent Home",202102
202102,17,0,43124,945986,"I","02/17/2021 00:00:00",8,"F","Permanent Home",202102
202102,17,0,43127,945986,"D","02/17/2021 00:00:00",71,"M","Permanent Home",202102
202102,17,0,43128,945986,"D","02/17/2021 00:00:00",97,"F","Permanent Home",202102
202102,19,0,43133,945986,"D","02/19/2021 00:00:00",72,"M","Permanent Home",202102
202102,19,0,43134,945986,"D","02/19/2021 00:00:00",86,"M","Permanent Home",202102
202102,20,0,43135,945986,"D","02/20/2021 00:00:00",87,"F","Permanent Home",202102
202102,22,0,43136,945986,"D","02/22/2021 00:00:00",64,"M","Permanent Home",202102
202102,16,0,43137,945986,"I","02/16/2021 00:00:00",23,"M","Permanent Home",202102
202102,16,0,43138,945986,"I","02/16/2021 00:00:00",65,"M","Permanent Home",202102
202102,17,0,43126,945986,"D","02/17/2021 00:00:00",47,"M","Vehicle/Towed Trailer",202102
202102,16,0,42822,945993,"D","02/16/2021 00:00:00",,"","Unknown",202102
202102,16,0,42823,945993,"D","02/16/2021 00:00:00",,"","Unknown",202102
202102,16,0,42824,945993,"D","02/16/2021 00:00:00",,"","Unknown",202102
202102,15,0,42825,946006,"D","02/15/2021 00:00:00",,"","Unknown",202102
202103,4,0,42581,936658,"D","03/04/2021 00:00:00",32,"M","In Water",202103
202103,14,0,42894,938148,"D","03/14/2021 00:00:00",,"","Church",202103
202103,14,0,42503,940257,"D","03/14/2021 00:00:00",,"M","Under Tree",202103
202103,29,0,42510,940481,"D","03/29/2021 00:00:00",31,"F","Vehicle/Towed Trailer",202103
202103,27,0,42895,940484,"D","03/27/2021 00:00:00",40,"M","Outside/Open Areas",202103
202103,28,0,42570,941485,"D","03/28/2021 00:00:00",21,"M","Boating",202103
202103,28,0,42571,941485,"D","03/28/2021 00:00:00",21,"M","Boating",202103
202103,27,0,42901,941492,"D","03/27/2021 00:00:00",46,"F","Mobile/Trailer Home",202103
202103,31,0,42559,941526,"D","03/31/2021 00:00:00",42,"M","In Water",202103
202103,31,0,42560,941526,"D","03/31/2021 00:00:00",49,"M","In Water",202103
202103,26,0,42561,941611,"D","03/26/2021 00:00:00",1,"M","Under Tree",202103
202103,22,0,42569,941936,"D","03/22/2021 00:00:00",37,"M","Outside/Open Areas",202103
202103,15,0,42607,942229,"I","03/15/2021 00:00:00",35,"M","Outside/Open Areas",202103
202103,16,0,42602,943055,"D","03/16/2021 00:00:00",54,"M","In Water",202103
202103,28,0,42604,943056,"D","03/28/2021 00:00:00",42,"M","In Water",202103
202103,10,0,42735,945162,"I","03/10/2021 00:00:00",57,"M","Other",202103
202103,10,0,42900,950931,"I","03/10/2021 00:00:00",30,"F","Vehicle/Towed Trailer",202103
202103,28,0,42940,951940,"D","03/28/2021 00:00:00",65,"M","Vehicle/Towed Trailer",202103
202103,27,0,42946,951956,"D","03/27/2021 00:00:00",64,"M","Outside/Open Areas",202103
202103,27,0,42947,951956,"D","03/27/2021 00:00:00",46,"F","Outside/Open Areas",202103
202103,27,0,42948,951956,"D","03/27/2021 00:00:00",,"M","Outside/Open Areas",202103
202103,27,0,42949,951956,"D","03/27/2021 00:00:00",70,"M","Vehicle/Towed Trailer",202103
202103,27,0,42950,951956,"D","03/27/2021 00:00:00",65,"M","Outside/Open Areas",202103
202104,20,0,42951,952206,"I","04/20/2021 00:00:00",32,"M","Vehicle/Towed Trailer",202104
202103,27,0,43165,951891,"D","03/27/2021 00:00:00",46,"F","Outside/Open Areas",202103
202102,15,0,42929,951836,"I","02/15/2021 00:00:00",,"","Unknown",202102
202102,15,0,42930,951836,"D","02/15/2021 00:00:00",70,"M","Permanent Home",202102
202102,7,0,42999,954745,"D","02/07/2021 00:00:00",,"M","In Water",202102
202102,7,0,43004,954747,"D","02/07/2021 00:00:00",56,"M","In Water",202102
202101,24,0,43002,954748,"D","01/24/2021 00:00:00",54,"M","In Water",202101
202102,28,0,43003,954749,"D","02/28/2021 00:00:00",,"M","Unknown",202102
202103,2,0,43005,954750,"D","03/02/2021 00:00:00",58,"F","In Water",202103
202103,3,0,43006,954751,"D","03/03/2021 00:00:00",42,"M","In Water",202103
202103,3,0,43007,954752,"D","03/03/2021 00:00:00",41,"M","In Water",202103
